date,target_date,fold_index,return_valid,held_missing_return_count,gross_return,strict_gross_return,turnover,net_return_0bps,conditional_wealth_0bps,drawdown_0bps,net_return_5bps,conditional_wealth_5bps,drawdown_5bps,net_return_10bps,conditional_wealth_10bps,drawdown_10bps,net_return_20bps,conditional_wealth_20bps,drawdown_20bps
2009-02-17,2009-02-18,0,True,0,0.0036259899618814127,0.0036259899618814127,0.6499999854713678,0.0036259899618814127,1.0470447788002981,0.0,0.0033009899691457288,1.034931450023421,0.0,0.002975989976410045,1.0229536002758632,0.0019191311440510672,0.002325989990938677,0.9993985002050596,0.016321442739454795
2009-02-18,2009-02-19,0,True,0,0.009564854743779619,0.009564854743779619,0.8299999814480543,0.009564854743779619,1.0570596100197558,0.0,0.009149854753055593,1.0444009224705044,0.0,0.008734854762331564,1.031888951402877,0.0,0.00790485478088351,1.0072986002174134,0.008545606593241217
2009-02-19,2009-02-20,0,True,0,-0.01403322955251437,-0.01403322955251437,0.8499999810010195,-0.01403322955251437,1.042225649861657,0.014033229552514515,-0.01445822954301488,1.0293007341984894,0.014458229543014789,-0.01488322953351539,1.0165311112860496,0.014883229533515396,-0.01573322951451641,0.9914505401505417,0.024144386117885386
2009-02-20,2009-02-23,0,True,0,-0.004902510006937438,-0.004902510006937438,0.7299999836832285,-0.004902510006937438,1.0371161281837236,0.01886694151114099,-0.005267509998779053,1.0238788822893483,0.0196495806731114,-0.005632509990620666,1.0108054896459542,0.020431909585095775,-0.006362509974303895,0.9851424261998049,0.03035327719469083
2009-02-23,2009-02-24,0,True,0,-0.021377534442058914,-0.021377534442058914,0.7499999832361937,-0.021377534442058914,1.014945142433061,0.039841147261229226,-0.02175253443367701,1.0016069216464345,0.04097468692658923,-0.02212753442529511,0.9884388563765361,0.042107336227672154,-0.0228775344085313,0.9626047964471147,0.05253640345978894
2009-02-24,2009-02-25,0,True,0,-0.005393889817569071,-0.005393889817569071,0.6499999854713678,-0.005393889817569071,1.0094706401639002,0.045020138320265746,-0.005718889810304755,0.9958788420283,0.04645924701734905,-0.006043889803040439,0.982464840851553,0.04789673393065297,-0.006693889788511807,0.9561612260298049,0.0588786203536561
2009-02-25,2009-02-26,0,True,0,-0.007586559704316373,-0.007586559704316373,0.7499999832361937,-0.007586559704316373,1.0018122308825423,0.0522651500573188,-0.00796155969593447,0.9879500931775737,0.054050918644726664,-0.008336559687552567,0.9742744640648722,0.05583399963695379,-0.00908655967078876,0.9474730099945906,0.06743017592726763
2009-02-26,2009-02-27,0,True,0,0.00682885994204656,0.00682885994204656,0.5799999870359898,0.00682885994204656,1.0086534662954685,0.045793201504863656,0.006538859948528565,0.9944101604729976,0.04786549008330532,0.0062488599550105705,0.9803625687485565,0.04993403852640266,0.005668859967974581,0.9528441018116853,0.062143568184240605
2009-02-27,2009-03-02,0,True,0,0.006068969893357456,0.006068969893357456,0.6099999863654375,0.006068969893357456,1.0147749538152462,0.04000214917275979,0.0057639699001747376,1.000141910706392,0.04237741542722773,0.005458969906992019,0.9857143385092964,0.04474765703306083,0.004848969920626581,0.9574644142004167,0.0575959305564997
2009-03-02,2009-03-03,0,True,0,-0.003365649861376175,-0.003365649861376175,0.5899999868124723,-0.003365649861376175,1.0113595766326098,0.043233165806318086,-0.003660649854782411,0.9964807413662029,0.04588293640238039,-0.003955649848188647,0.9818151977358147,0.048526300818499846,-0.004545649835001119,0.9531121162439871,0.061879769459270095
